"workerId","postId","userAgent","experimentID","taskID","modules/t1.html_time","modules/t1.html_answers","modules/t1.html_responses","modules/t1.html_exitq","q1"
"A2VRDE2FHCBMF8","iv79uw4e","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t4.html","11729","{""e1"":false,""e2"":true,""e3"":false}","{""e1"":true,""e2"":true,""e3"":true}","true","I understood the first 6 without problems but I didn't understand well on number 7 which one should have been the title of Anna in order to be allowed to control assignments: Assistant Anna?! The number 7 needs to be clarified a little because there weren't other examples of Assistants before."
"A2WGW5Y3ZFBDEC","iv7a4tx2","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t4.html","11758","{""e1"":false,""e2"":true,""e3"":false}","{""e1"":false,""e2"":true,""e3"":false}","true","On the last part, I got a couple wrong because of my literal interpretation of the task; I only evaluated whether the examples followed the rule presented, so for example, I disregarded whether a professor taught a particular course in determining whether he could grade it (because the rule just said that professors could grade courses, nothing about them having to teach a subject in order to grade the subject). "
"A3FUW3458K3KO","iv7cijam","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t4.html","3236","{""e1"":false,""e2"":true,""e3"":false}","{""e2"":true,""e3"":false,""e1"":true}","true","no"
"A149ROBL26JWPJ","iv7bbtcz","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t4.html","9030","{""e1"":false,""e2"":true,""e3"":false}","{""e1"":false,""e3"":false,""e2"":true}","true","Everything made sense, for the most part, and the examples were fairly helpful."
"A1RHFE4FQRHEQO","iv7aebqy","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t4.html","10358","{""e1"":false,""e2"":true,""e3"":false}","{""e1"":false,""e2"":true,""e3"":false}","true","It was fine, thank you."
"A1TQ5B2S7CQ5L1","iv7c4f56","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t4.html","12587","{""e1"":false,""e2"":true,""e3"":false}","{""e1"":false,""e2"":true,""e3"":false}","true","Not that I can think of."
"debug","iv799vn3","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t4.html","5119","[object Object]","[object Object]","true","testing testing 123"
"A15V8K8M4TXT9Y","iv79ypdy","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.87 Safari/537.36","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t4.html","6872","{""e1"":false,""e2"":true,""e3"":false}","{""e1"":false,""e2"":true,""e3"":false}","true","Maybe both were on purpose, but it wasn't clear to me on the first question that a person with no ""prof"" before was always a student. Also the last question, I guess I missed the fact that only instructors of each subject could grade assignments of each subject."
"A1IDMH4SOT1Z5M","iv7acuge","Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t4.html","13268","{""e1"":false,""e2"":true,""e3"":false}","{""e2"":true,""e1"":false,""e3"":false}","true","I did not understand the logic in the first 2 tasks, but figured it out by the third one."
"workerId","postId","userAgent","experimentID","taskID","modules/t5.html_time","modules/t5.html_answers","modules/t5.html_responses","modules/t5.html_exitq","q1"
"A37EV8RZ82WT8E","iv7cwxvc","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t5.html","32959","{""e1"":true,""e2"":false,""e3"":false}","{""e1"":true,""e2"":false,""e3"":false}","true","No, it worked fine."
"A2LJJVUB7WZ562","iv79vjlo","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t5.html","8015","{""e1"":true,""e2"":false,""e3"":false}","{""e1"":true,""e2"":true,""e3"":false}","false","This is a strange study..."
"debug","iv79h07o","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t5.html","2373","{""e1"":true,""e2"":false,""e3"":false}","{""e1"":true,""e2"":true,""e3"":true}","true","foo bar"
"A2VRDE2FHCBMF8","iv79uw4e","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t5.html","12373","{""e1"":true,""e2"":false,""e3"":false}","{""e3"":true,""e2"":true,""e1"":true}","true","I understood the first 6 without problems but I didn't understand well on number 7 which one should have been the title of Anna in order to be allowed to control assignments: Assistant Anna?! The number 7 needs to be clarified a little because there weren't other examples of Assistants before."
"A2WGW5Y3ZFBDEC","iv7a4tx2","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t5.html","12589","{""e1"":true,""e2"":false,""e3"":false}","{""e1"":true,""e2"":false,""e3"":false}","true","On the last part, I got a couple wrong because of my literal interpretation of the task; I only evaluated whether the examples followed the rule presented, so for example, I disregarded whether a professor taught a particular course in determining whether he could grade it (because the rule just said that professors could grade courses, nothing about them having to teach a subject in order to grade the subject). "
"A3FUW3458K3KO","iv7cijam","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t5.html","6115","{""e1"":true,""e2"":false,""e3"":false}","{""e3"":false,""e1"":false,""e2"":true}","true","no"
"A149ROBL26JWPJ","iv7bbtcz","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t5.html","12222","{""e1"":true,""e2"":false,""e3"":false}","{""e3"":false,""e2"":false,""e1"":true}","true","Everything made sense, for the most part, and the examples were fairly helpful."
"A1RHFE4FQRHEQO","iv7aebqy","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t5.html","12756","{""e1"":true,""e2"":false,""e3"":false}","{""e1"":true,""e2"":false,""e3"":false}","true","It was fine, thank you."
"A1TQ5B2S7CQ5L1","iv7c4f56","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t5.html","10475","{""e1"":true,""e2"":false,""e3"":false}","{""e1"":true,""e2"":false,""e3"":false}","true","Not that I can think of."
"debug","iv799vn3","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t5.html","11467","[object Object]","[object Object]","true","testing testing 123"
"A15V8K8M4TXT9Y","iv79ypdy","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.87 Safari/537.36","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t5.html","9649","{""e1"":true,""e2"":false,""e3"":false}","{""e1"":true,""e2"":false,""e3"":false}","true","Maybe both were on purpose, but it wasn't clear to me on the first question that a person with no ""prof"" before was always a student. Also the last question, I guess I missed the fact that only instructors of each subject could grade assignments of each subject."
"A1IDMH4SOT1Z5M","iv7acuge","Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t5.html","17697","{""e1"":true,""e2"":false,""e3"":false}","{""e1"":true,""e2"":true,""e3"":false}","true","I did not understand the logic in the first 2 tasks, but figured it out by the third one."
"workerId","postId","userAgent","experimentID","taskID","modules/t6.html_time","modules/t6.html_answers","modules/t6.html_responses","modules/t6.html_exitq","q1"
"A37EV8RZ82WT8E","iv7cwxvc","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t6.html","10073","{""e1"":false,""e2"":true,""e3"":false}","{""e1"":false,""e2"":true,""e3"":false}","true","No, it worked fine."
"A2LJJVUB7WZ562","iv79vjlo","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t6.html","45753","{""e1"":false,""e2"":true,""e3"":false}","{""e1"":true,""e2"":true,""e3"":false}","false","This is a strange study..."
"debug","iv79h07o","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t6.html","3991","{""e1"":false,""e2"":true,""e3"":false}","{""e1"":false,""e2"":false,""e3"":false}","true","foo bar"
"A2VRDE2FHCBMF8","iv79uw4e","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t6.html","9895","{""e1"":false,""e2"":true,""e3"":false}","{""e1"":true,""e2"":true,""e3"":true}","true","I understood the first 6 without problems but I didn't understand well on number 7 which one should have been the title of Anna in order to be allowed to control assignments: Assistant Anna?! The number 7 needs to be clarified a little because there weren't other examples of Assistants before."
"A2WGW5Y3ZFBDEC","iv7a4tx2","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t6.html","8313","{""e1"":false,""e2"":true,""e3"":false}","{""e1"":false,""e2"":true,""e3"":false}","true","On the last part, I got a couple wrong because of my literal interpretation of the task; I only evaluated whether the examples followed the rule presented, so for example, I disregarded whether a professor taught a particular course in determining whether he could grade it (because the rule just said that professors could grade courses, nothing about them having to teach a subject in order to grade the subject). "
"A3FUW3458K3KO","iv7cijam","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t6.html","6571","{""e1"":false,""e2"":true,""e3"":false}","{""e3"":false,""e2"":true,""e1"":false}","true","no"
"A149ROBL26JWPJ","iv7bbtcz","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t6.html","21421","{""e1"":false,""e2"":true,""e3"":false}","{""e1"":false,""e3"":false,""e2"":true}","true","Everything made sense, for the most part, and the examples were fairly helpful."
"A1RHFE4FQRHEQO","iv7aebqy","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t6.html","9290","{""e1"":false,""e2"":true,""e3"":false}","{""e1"":false,""e2"":true,""e3"":false}","true","It was fine, thank you."
"A1TQ5B2S7CQ5L1","iv7c4f56","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t6.html","7642","{""e1"":false,""e2"":true,""e3"":false}","{""e1"":false,""e2"":true,""e3"":false}","true","Not that I can think of."
"debug","iv799vn3","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t6.html","9005","[object Object]","[object Object]","true","testing testing 123"
"A15V8K8M4TXT9Y","iv79ypdy","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.87 Safari/537.36","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t6.html","10616","{""e1"":false,""e2"":true,""e3"":false}","{""e1"":false,""e2"":true,""e3"":false}","true","Maybe both were on purpose, but it wasn't clear to me on the first question that a person with no ""prof"" before was always a student. Also the last question, I guess I missed the fact that only instructors of each subject could grade assignments of each subject."
"A1IDMH4SOT1Z5M","iv7acuge","Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t6.html","13832","{""e1"":false,""e2"":true,""e3"":false}","{""e1"":false,""e2"":true,""e3"":false}","true","I did not understand the logic in the first 2 tasks, but figured it out by the third one."
"workerId","postId","userAgent","experimentID","taskID","modules/t7.html_time","modules/t7.html_answers","modules/t7.html_responses","modules/t7.html_exitq","q1"
"A37EV8RZ82WT8E","iv7cwxvc","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t7.html","27235","{""e1"":true,""e2"":true,""e3"":false}","{""e1"":true,""e2"":false,""e3"":true}","true","No, it worked fine."
"A2LJJVUB7WZ562","iv79vjlo","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t7.html","25385","{""e1"":true,""e2"":true,""e3"":false}","{""e2"":false,""e1"":true,""e3"":false}","false","This is a strange study..."
"debug","iv79h07o","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t7.html","2247","{""e1"":true,""e2"":true,""e3"":false}","{""e1"":true,""e2"":true,""e3"":true}","true","foo bar"
"A2VRDE2FHCBMF8","iv79uw4e","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t7.html","69686","{""e1"":true,""e2"":true,""e3"":false}","{""e1"":true,""e2"":true,""e3"":true}","true","I understood the first 6 without problems but I didn't understand well on number 7 which one should have been the title of Anna in order to be allowed to control assignments: Assistant Anna?! The number 7 needs to be clarified a little because there weren't other examples of Assistants before."
"A2WGW5Y3ZFBDEC","iv7a4tx2","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t7.html","109968","{""e1"":true,""e2"":true,""e3"":false}","{""e1"":true,""e2"":false,""e3"":true}","true","On the last part, I got a couple wrong because of my literal interpretation of the task; I only evaluated whether the examples followed the rule presented, so for example, I disregarded whether a professor taught a particular course in determining whether he could grade it (because the rule just said that professors could grade courses, nothing about them having to teach a subject in order to grade the subject). "
"A3FUW3458K3KO","iv7cijam","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t7.html","5631","{""e1"":true,""e2"":true,""e3"":false}","{""e1"":true,""e3"":true,""e2"":false}","true","no"
"A149ROBL26JWPJ","iv7bbtcz","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t7.html","51655","{""e1"":true,""e2"":true,""e3"":false}","{""e1"":true,""e2"":true,""e3"":false}","true","Everything made sense, for the most part, and the examples were fairly helpful."
"A1RHFE4FQRHEQO","iv7aebqy","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t7.html","48551","{""e1"":true,""e2"":true,""e3"":false}","{""e1"":true,""e2"":false,""e3"":true}","false","It was fine, thank you."
"A1TQ5B2S7CQ5L1","iv7c4f56","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t7.html","43924","{""e1"":true,""e2"":true,""e3"":false}","{""e1"":true,""e2"":true,""e3"":false}","true","Not that I can think of."
"debug","iv799vn3","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t7.html","4553","[object Object]","[object Object]","true","testing testing 123"
"A15V8K8M4TXT9Y","iv79ypdy","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.87 Safari/537.36","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t7.html","33498","{""e1"":true,""e2"":true,""e3"":false}","{""e1"":true,""e2"":false,""e3"":true}","true","Maybe both were on purpose, but it wasn't clear to me on the first question that a person with no ""prof"" before was always a student. Also the last question, I guess I missed the fact that only instructors of each subject could grade assignments of each subject."
"A1IDMH4SOT1Z5M","iv7acuge","Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/t1.html,modules/t2.html,modules/t3.html,modules/t4.html,modules/t5.html,modules/t6.html,modules/t7.html","modules/t7.html","83098","{""e1"":true,""e2"":true,""e3"":false}","{""e1"":true,""e2"":true,""e3"":false}","true","I did not understand the logic in the first 2 tasks, but figured it out by the third one."
