"workerId","postId","userAgent","experimentID","taskID","modules/AOW.html_iunderstand","modules/AOW.html_iready","modules/AOW.html_time","modules/AOW.html_attempts","modules/AOW.html_attempttime","modules/AOW.html_attemptcode","modules/AOW.html_exitq","q1","q2","q3","q4","q5","q6"
"A71WS46EWRAAM","iuz0ca7z","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gEM.html","modules/AOW.html","true","true","296716","7","175607,187324,196690,230339,270507,290575,296716","T1M1,T1M3,T1M2,T2M1,T2R1,T2R2,T2M2","true","Somewhat","1","2","Somewhat","Very","No. But it takes longer than 10 minutes to be able to understand and try the puzzles."
"A3G00Q5JV2BE5G","iuy9wurb","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gOC.html","modules/AOW.html","true","true","122062","1","122062","T2M2","true","Very","0","1","Very","A little","No, it was very clear and fun!"
"A1SRF7085UM3HI","iuyrsd47","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gEC.html","modules/AOW.html","true","true","482349","6","250961,274209,312102,351296,443199,482349","T2R1,T2M1,T2R2,T1M3,T2M3,T2M2","true","Extremely","0","3","Somewhat","Somewhat","No, it was more understandable after going through the first task."
"A002160837SWJFPIAI7L7","iuy9vpc2","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gOC.html","modules/AOW.html","true","true","158277","1","158277","T2M2","true","Not at all","0","1","A little","Not at all","no"
"A3JTDNRJYVCGQD","iuyswzur","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gEM.html","modules/AOW.html","true","true","116818","4","53875,96530,103330,116818","T2M1,T2R1,T2R2,T2M2","true","Somewhat","1","2","Very","Somewhat","No, I did not find anything confusing about the study."
"A1WISFBL3J5Z12","iuysnh7l","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gEC.html","modules/AOW.html","true","true","1221305","5","1126090,1188913,1209105,1215288,1221305","T1M2,T2R2,T2R1,T2M1,T2M2","true","Very","1","2","A little","Somewhat","I wasn't sure at first how to read the statements, from left to right or from right to left. I think the examples should be listed first, so that the factual statements can be more easily deduced. "
"AAJ1ZQECDZBEE","iuyrso0n","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/AOW.html,modules/GEC.html","modules/AOW.html","false","true","426398","5","211572,331218,346452,426394,426398","T1M2,T2R1,T2R2,T2M2,T2M2","true","Somewhat","1","5","Not at all","Very","The instructions could be clearer. Thanks"
"A1LB4EJUIYDMYJ","iuyrqov7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gEC.html","modules/AOW.html","true","true","119200","4","84411,104536,115414,119200","T1M3,T2M3,T2M1,T2M2","false","Very","1","2","Somewhat","Very","I didn't really understand the first one as much as I thought I did, the second was much much easier."
"AUAN582MLI96N","iuyi6fz0","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gOM.html","modules/AOW.html","true","true","245325","6","172253,201620,207532,214422,235821,245325","T1M3,T1M1,T1M2,T2R2,T2R1,T2M2","true","Very","1","2","Very","A little","JUST TOOK SOME LEARNING AND TRIAL AND ERROR"
"A1NZC6W8RPKIC9","iuyujwa7","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gEM.html","modules/AOW.html","true","true","200084","7","145220,159793,164816,185580,190296,194903,200084","T1M2,T1M1,T1M3,T2R2,T2R1,T2M1,T2M2","true","Somewhat","3","3","Very","A little","Larger font/text size"
"AD7CUW86FWEKT","iuyz1bj6","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gEM.html","modules/AOW.html","true","true","148966","6","99321,109061,127746,137503,141310,148966","T2R1,T2M3,T2M1,T2R2,T1M1,T2M2","true","Somewhat","1","4","A little","A little","The first task was very difficult to understand. The second was surprisingly easy to understand. I'm not sure why there was a difference, but there was. I think the second task was somehow explained better or more relatable and came across as being easier to complete. "
"A3A8P4UR9A0DWQ","iuyrucwn","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GEM.html","modules/AOW.html","true","true","171905","5","71624,139863,157592,167353,171905","T1M1,T2R2,T2R1,T2M1,T2M2","true","A little","1","3","Somewhat","Very","no"
"A256FHXGSY0E5D","iuyf7zzg","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GOM.html","modules/AOW.html","true","true","191694","5","127169,149137,173463,188236,191694","T2R2,T1M1,T2R1,T2M3,T2M2","true","Not at all","2","15","Not at all","Somewhat","It was a convoluted mess of information overload. Too much of the information turned out to be information that could have just been thrown aside and ignored with it still being possible to come to the right answer. Lead to not being able to focus on the problem itself."
"A2WT6FV92737W6","iuyfglio","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GOM.html","modules/AOW.html","true","true","498673","8","255398,367148,442513,460139,472505,480455,493095,498673","T1M3,T2R2,T2R1,T1M2,T1M1,T2M3,T2M1,T2M2","true","Very","0","2","Very","Extremely","I didn't struggle with anything per say. I thought the first one was really tough. I had a hard time with that one. It was very fun trying to figure the puzzles out. All of the text and instructions were very clear to understand. "
"A7KLTVEIASF4J","iuy7qpqc","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36","modules/AOW.html,modules/gOC.html","modules/AOW.html","true","true","46367","5","23420,30022,33785,38978,46366","T1M1,T1M2,T1M3,T2M1,T2M2","true","A little","0","30","Not at all","Not at all","No"
"A33249GFIAKI1G","iuyauao5","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gOC.html","modules/AOW.html","true","true","293046","5","182193,192807,251843,286270,293046","T2R2,T2R1,T1M2,T2M1,T2M2","true","Somewhat","1","3","A little","Somewhat","I just though the layout was a bit confusing; it took a few moments/tries to understand what I was being asked to change.  Some of my guesses were simply efforts to ""try"" the layout of the test.  "
"A1GXFMAC759VRM","iuy9mxho","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gOC.html","modules/AOW.html","true","true","173578","4","108091,120613,161225,173578","T1M1,T1M2,T2R2,T2M2","true","Somewhat","0","3","Somewhat","Very","Nothing immediately comes to mind, no. I think the main difficulty lies in the fact that it is a lot of information to simultaneously process & retain in one thought. For me, it took a few attempts at noticing the flaw in my reasoning to be able to reach the accurate conclusion. "
"A2O2Q0LVWOWJ1G","iuywgwf5","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GOC.html","modules/AOW.html","true","true","201839","3","163822,184043,201839","T2R1,T1M3,T2M2","true","A little","0","3","Somewhat","Very","There was nothing in the task that caused me to struggle. I had more trouble with the second puzzle, but that was my own doing."
"AHB3QFZSFN9DL","iuyfw0l4","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/AOW.html,modules/GOC.html","modules/AOW.html","true","true","1005218","4","907258,984179,1005212,1005217","T2M3,T2M1,T2M2,T2M2","false","A little","0","1","A little","Somewhat","In the first example, you described a chain of lookups.  (Alice is listed under Bob. Bob is listed under Room 503. A lookup of Alice goes from Alice to Bob, then Bob to Room 503.) You also clearly stated that a number cannot have an entry.  So, how could Bob be under 503? Don't you mean that 503 is listed under Bob? Then you said that there can be only one location per entry. So, according to your example, Bob is under Alice and 503 is under Bob, as I understand it. I was confused by the previous example that said that ""Room 503 can be listed under Alice. Bob can be listed under Alice (meaning Alice has moved to Bob's listed location)."" This sounded like 2 entries under Alice, but I now see that you meant those to be 2 different examples.  This was why it took me a while to get the first example. Also, I am still confused at the last question in the first part. You said that a name cannot have an entry and each entry can have only one location and then say that a name can be under a name under a number. This seems contradictory. "
"A3U761PEG7MFKT","iuys38sn","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gEM.html","modules/AOW.html","true","true","298017","8","201677,214974,234055,250797,272822,282037,293912,298017","T2R2,T2R1,T1M3,T2M3,T1M1,T1M2,T2M1,T2M2","true","Very","1","5","Somewhat","Very","I was able to get the 2nd task correct on the first go. The 1st task was rough, but it definitely helped me realize how to go about solving the 2nd one much more easily."
"A1OZPLHNIU1519","iuyjlfp1","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/AOW.html,modules/gOM.html","modules/AOW.html","false","true","292262","2","292236,292261","T2M2,T2M2","true","Somewhat","0","0","Somewhat","Somewhat","No, I wouldn't say that I struggled but I did have to put a bit of effort into deciphering what it was you were looking for."
"A1BXEU20OCUGVZ","iuyl5o0r","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/AOW.html,modules/GOC.html","modules/AOW.html","true","true","404110","8","294660,311415,317580,367673,376001,397332,404106,404110","T1M3,T1M2,T1M1,T2R2,T2R1,T2M1,T2M2,T2M2","true","Extremely","0","1","Extremely","Extremely","No."
"A2HHGI5CNSS5PD","iuys0phg","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/AOW.html,modules/gEC.html","modules/AOW.html","true","true","321138","2","321128,321138","T2M2,T2M2","true","A little","0","0","Somewhat","Extremely","A couple of things, the tasks seemed clear, that final question, not so much.  ""Before continuing, please answer the following question: Given the failing example in red, did you think it is possible for student to be enrolled in and an assistant for the same class?""  Is possible under the current rules, yes.  Should be possible, clearly not.  Not quite sure what you are asking.\n\nThe first task, do the rules forbid loops?  Lookup A and get B.  Lookup B and get A..."
"A3MUINLM5FMKYF","iuyja81s","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GOM.html","modules/AOW.html","true","true","342984","8","185549,231226,284562,292527,303766,328077,338258,342984","T2R2,T1M3,T1M2,T2R1,T1M1,T2M1,T2M3,T2M2","true","Somewhat","1","5","Somewhat","Somewhat","not really"
"AI1MF6MS74XFY","iuyrqqhv","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.59 Safari/537.36","modules/AOW.html,modules/GEC.html","modules/AOW.html","true","true","276584","3","230708,242247,276584","T2R2,T2R1,T2M2","true","Somewhat","0","6","Very","A little","It was a bit difficult to keep track of all the rules"
"A1IFIK8J49WBER","iuysm2bn","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GEM.html","modules/AOW.html","true","true","312564","7","170654,192866,198667,241825,258798,308014,312564","T1M3,T1M1,T1M2,T2R2,T2R1,T2M3,T2M2","false","A little","1","10","Not at all","Somewhat","Some of the wording was confusing. "
"A3083883A6RJES","iuyios1f","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GOM.html","modules/AOW.html","true","true","454178","7","243404,323130,327960,339279,359013,447435,454178","T1M3,T2R2,T2R1,T2M3,T1M2,T1M1,T2M2","true","Very","1","10","Somewhat","Somewhat","I struggled a little bit with understanding what I was supposed to do but after I did I don't think there was anything I would change."
"A1UDB1L9AID4AF","iuyjl7wo","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GOM.html","modules/AOW.html","true","true","409883","7","170303,287557,320327,339303,374147,396301,409883","T1M3,T1M2,T2R1,T2R2,T1M1,T2M1,T2M2","true","Extremely","1","1","Somewhat","Very","The first task was confusing, maybe an interactive example and then the two tasks.  I love logic problems!  I wish there were more tasks!"
"AL83KKXUORS9Y","iuytq8ji","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GEC.html","modules/AOW.html","true","true","215413","3","177300,205428,215413","T1M3,T2R2,T2M2","true","Somewhat","0","4","Somewhat","A little","The instructions were clear and fairly easy to understand "
"AWW4I36TBGE2D","iuyuu2ub","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/AOW.html,modules/gEC.html","modules/AOW.html","true","true","167919","7","86201,125892,140387,152261,158963,167916,167919","T1M3,T2M3,T2R1,T2R2,T2M1,T2M2,T2M2","true","Very","1","6","Somewhat","Extremely","no, I wasn't at peak state of mind tonight, but I found it to be interesting and fun"
"A2MDPBSHKSMVFN","iuz016hj","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GEC.html","modules/AOW.html","true","true","433258","2","299059,433258","T1M2,T2M2","true","Extremely","0","4","Extremely","Very","The instructions were  easy to understand and easier to complete the tasks"
"A2VYHR3SR63DV8","iuyjrlrc","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gOM.html","modules/AOW.html","true","true","652603","5","337857,404671,526115,560545,652603","T2M3,T2R1,T2M1,T1M3,T2M2","false","Somewhat","0","2","A little","Somewhat","The first task was a little confusing at first and I mainly worked it out by figuring out which options were wrong. The second task was much easier to figure out logically and therefore I could get the correct answer straight away."
"AMDX0UNZS4A1G","iuyyzjuw","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gEM.html","modules/AOW.html","true","true","239380","8","128371,180061,186164,202772,208724,219244,230204,239379","T1M2,T1M3,T1M1,T2R1,T2R2,T2M1,T2M3,T2M2","true","Extremely","1","5","Somewhat","Somewhat","I was able to solve the second one easily after being confused on the first one, which I did not solve on initial tries. The puzzle clicked after the methods used to solve the first puzzle."
"A28HYRF3QXFAXL","iuyechuf","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gOC.html","modules/AOW.html","true","true","447733","4","343262,410193,429779,447733","T2R2,T2M1,T2M3,T2M2","true","Very","0","2","Extremely","Extremely","I found it difficult to understand what was being specified by directories and entries in the first problem."
"A3DFJV1RD653DQ","iuyrungr","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GEC.html","modules/AOW.html","true","true","676546","6","607264,617938,655982,665066,671954,676546","T2R2,T2R1,T2M3,T2M1,T1M3,T2M2","true","Very","0","3","Very","Extremely","I struggled at first figuring out exactly what was wanted in the first task. After some guess, then reading more into, my understanding got better and helped me do the second task"
"A39NV0KMCTK6PQ","iuyhix9v","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/AOW.html,modules/GOM.html","modules/AOW.html","true","true","399382","8","138207,146575,185842,374332,388218,395671,399377,399382","T2R1,T2R2,T1M2,T2M1,T1M1,T1M3,T2M2,T2M2","true","Somewhat","1","6","Extremely","A little","No"
"AKLV0WIZZ356X","iuyb27fm","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gOC.html","modules/AOW.html","true","true","97840","7","53720,64254,68608,83032,88663,92662,97840","T1M3,T1M1,T1M2,T2R2,T2M3,T2M1,T2M2","false","Somewhat","0","3","Somewhat","Somewhat","It is a lot of info to take in..."
"A2NAKIXS3DVGAA","iuygxu8a","Mozilla/5.0 (X11; Linux x86_64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/AOW.html,modules/gOM.html","modules/AOW.html","true","true","313165","6","233420,268379,276869,293077,313159,313165","T2R1,T2M1,T2M3,T1M1,T2M2,T2M2","true","Somewhat","0","0","Somewhat","Somewhat","No. No."
"A1AKX1C8GCVCTP","iuyulwqv","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/AOW.html,modules/GEC.html","modules/AOW.html","true","true","290433","2","290429,290433","T2M2,T2M2","true","Not at all","2","2","Not at all","Not at all","Very odd and difficult."
"A2ADEPVGNNXNPA","iuyu1erd","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gEC.html","modules/AOW.html","true","true","1166417","4","1138353,1147208,1155840,1166417","T2M3,T2R1,T2R2,T2M2","true","A little","2","11","A little","A little","This is a very difficult task and the instructions are not very clear."
"A3KX8PBHVFQZ3U","iuyui7ib","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GEM.html","modules/AOW.html","true","true","234193","5","186714,193470,226125,229439,234193","T2R2,T2R1,T2M3,T2M1,T2M2","true","A little","1","5","A little","Somewhat","no"
"A32805EH1L6TNV","iuyrqzk1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gEC.html","modules/AOW.html","false","true","175649","6","134170,149626,161154,168180,172218,175648","T1M1,T1M2,T2R1,T2R2,T2M1,T2M2","true","A little","2","10","A little","A little","It was a little tough"
"A1TH0PTGDSBWMO","iuytjl6w","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GEM.html","modules/AOW.html","true","true","229752","7","74575,120735,144256,150231,171136,209896,229752","T1M3,T2M3,T2R2,T1M2,T2M1,T1M1,T2M2","true","Extremely","10","0","Extremely","Extremely","no"
"A3J8Y94SGZ3R0E","iuysnw3z","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/AOW.html,modules/GEC.html","modules/AOW.html","true","true","136920","8","80680,112318,116908,121062,127226,131792,136899,136920","T1M1,T1M2,T1M3,T2R1,T2R2,T2M1,T2M2,T2M2","true","Somewhat","1","0","Somewhat","Somewhat","The task was a little confusing and the instructions should be clearer."
"A2SOKKU8ZSBTFY","iuyi4htl","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gOM.html","modules/AOW.html","true","true","135764","3","86176,118284,135764","T1M3,T2R1,T2M2","true","Very","0","0","Very","Extremely","If you take your time and deconstruct the puzzle, you can find the piece missing. It was simple. "
"A2EI075XZT9Y2S","iuyhjuu8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GOC.html","modules/AOW.html","true","true","680389","6","600854,615745,656030,670976,675011,680389","T2R1,T1M3,T2R2,T1M1,T1M2,T2M2","true","Not at all","0","2","A little","A little","the wording makes it extremely difficult to follow what doesnt belong, what is off. Hard to keep track of everything going on like a very tedious word problem"
"A2KILX22PTLDP5","iuyfs5fk","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/AOW.html,modules/GOC.html","modules/AOW.html","true","true","284079","3","258994,284077,284079","T2R2,T2M2,T2M2","true","Somewhat","0","0","Somewhat","Very","I struggled because it seemed like multiple options would solve the puzzle. "
"A1WDUICI1FG9F","iuyi4bb6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GOM.html","modules/AOW.html","true","true","329987","6","122732,147868,284427,297075,323339,329987","T2R1,T1M3,T2R2,T1M1,T1M2,T2M2","true","Very","0","0","Somewhat","Very","No"
"A7E8THKOFNEHU","iuyrzizk","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/AOW.html,modules/GEC.html","modules/AOW.html","true","true","212788","7","134466,187112,193288,205994,209466,212786,212788","T1M2,T2R2,T2R1,T2M3,T2M1,T2M2,T2M2","true","Very","1","3","A little","Very","An example of how to fix a situation that doesn't satisfies all requirements would help a lot."
"A1V91Z2CQKMR55","iuys6gp6","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.4.4 (KHTML, like Gecko) Version/9.0.3 Safari/601.4.4","modules/AOW.html,modules/GEM.html","modules/AOW.html","true","true","146165","8","95854,115388,119292,125543,132592,137423,141949,146165","T1M1,T1M2,T1M3,T2M1,T2R1,T2R2,T2M3,T2M2","true","A little","2","4","A little","Somewhat","no"
"A1PTH9KTRO06EG","iuyuey4w","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GEC.html","modules/AOW.html","true","true","255655","7","166088,221232,228655,238304,243054,249146,255655","T1M2,T2R1,T2R2,T1M1,T1M3,T2M1,T2M2","true","A little","1","10","A little","Extremely","The directions were very challenging to understand. A video tutorial would be more helpful."
"A29P6YNXQBBFCM","iuz0licm","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GEM.html","modules/AOW.html","true","true","326281","7","149970,182443,219098,271916,289281,310882,326281","T1M3,T1M1,T2R2,T1M2,T2M1,T2R1,T2M2","true","Extremely","0","5","Extremely","Very","no, its going very well. i don't have any problem "
"AAE6DGZOC9EWQ","iuyf1du0","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0","modules/AOW.html,modules/GOC.html","modules/AOW.html","true","true","259808","4","175878,228199,259806,259808","T2M1,T2R1,T2M2,T2M2","true","Extremely","0","1","Very","Extremely","No, the instructions were clear. What I wanted to mention was that the second task was not only just made easier by having done the first task, but also the fact that I was dealing with people made it easier. I'm not exactly sure why, but when I was dealing with ""instructors"", ""students"", and ""assistants"", it was much easier for my brain to digest and analyze the situation, as opposed to the first task which dealt with buildings and rooms. Dealing with rooms somehow made it feel more abstract than it really was."
"A16UAN46CNIRHY","iuyh4r01","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GOC.html","modules/AOW.html","true","true","202197","4","155292,179494,195151,202197","T2R1,T2R2,T2M3,T2M2","true","A little","1","4","Somewhat","Not at all","The second task was a bit of a struggle for me. I think the number of choices made it more difficult than the first."
"A1VL7507UONPX0","iuyuza67","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/gEC.html","modules/AOW.html","true","true","20028","1","20028","T2M2","true","Very","0","0","Very","Very","Interesting and challenging"
"A2YKW761AK4ZGY","iuyfn83g","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GOC.html","modules/AOW.html","true","true","582981","5","224886,397906,527926,554366,582981","T2R2,T2R1,T2M3,T1M3,T2M2","true","Somewhat","0","3","Very","Somewhat","No."
"ACRKDBKAS8GM1","iuyu6agl","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","modules/AOW.html,modules/GEM.html","modules/AOW.html","true","true","327890","4","183219,309641,319464,327889","T1M3,T1M2,T1M1,T2M2","true","Very","1","1","Somewhat","A little","The wording of the statements were a little confusing"
"A8SD5DJ3KBLLR","iuygbrg6","Mozilla/5.0 (Windows NT 6.1; rv:49.0) Gecko/20100101 Firefox/49.0","modules/AOW.html,modules/GOC.html","modules/AOW.html","true","true","330602","6","286366,301483,315859,321476,330595,330602","T2M3,T1M3,T2R2,T2R1,T2M2,T2M2","true","A little","2","5","A little","A little","It seemed a bit random with a lot of different possibilities you need to look at to find the correct solution."
"A2VRDE2FHCBMF8","iuyrwnwc","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/AOW.html,modules/gEM.html","modules/AOW.html","true","true","246364","8","142047,182162,197921,217348,229123,236494,246353,246364","T2M1,T2R2,T2R1,T1M1,T1M2,T1M3,T2M2,T2M2","true","Somewhat","1","10","A little","Somewhat","It was very hard but with some logic I understood the second puzzle (I guessed the 1st because I got nervous for not solving it right away). I have no suggestions, it has been interesting, thank you!"
"A1VWLIXBS4WDOD","iuykde98","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0","modules/AOW.html,modules/gOM.html","modules/AOW.html","true","true","400956","9","232211,284841,289682,331121,335907,378700,391994,400953,400956","T1M2,T1M1,T1M3,T2R2,T2R1,T2M3,T2M1,T2M2,T2M2","true","A little","0","2","A little","Very","The first one was confusing, but in the second I figured it out. I had to read it very carefully."
"A21SIPO89DP66I","iuywvaa3","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36","modules/AOW.html,modules/GEM.html","modules/AOW.html","true","true","264002","5","193139,217688,240232,251573,264002","T2R1,T1M3,T2R2,T1M2,T2M2","true","Not at all","0","0","Not at all","Not at all","The scenarios are listed in a way that was specifically designed to make it difficult.  If the scenes had been written as paragraphs instead of lines, it would have been easier to understand.  Also, I feel that the first task was irrelevant, and did not serve to prepare anyone for the second task.  I believe the first task should have been omitted, but I realize it is not my place to make such suggestions."
